Unnamed: 0.2,Unnamed: 0,index,adj neg air pressure raw,Air pressure,current alarm mode,cont air counts raw,Air monitor counts,makeup wtr cond down raw,Downstream conductivity,makeup wtr cond up raw,Upstream conductivity,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,FC voltage supply,fiss-active-state,fiss-position,Magnet current,mag-current-raw,Mode,Channel 1 counts,nfd-1cps-raw,Channel 1 change rate,nfd-1-cr-raw,Channel 2 change rate,nfd-2-cr-raw,Channel 2 power,nfd-2-log-raw,Channel 3 power,nfd-3-pwr-raw,nfd-3-pwr-rng,Channel 4 flux,nfd-4-flux-raw,Console monitor,rom-con-lvl-raw,Pool monitor,ram-pool-lvl-raw,Makeup water monitor,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,RR position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,SS1 position,ss2-active-state,SS2 position,ack-button,manual-scram,Unnamed: 0.1,Abnormal
0.999289288,0.338452029,,0.821235376,0.820925553,1,0.079272492,0.00194127,0.49770291,0.49770291,0.255301794,0.255301794,0.469575201,0.469486405,0.495605163,0.495556237,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.026128396,0.999878773,0.999871425,1,0.773902914,0.984182277,0.329759708,0.329752954,0.756502031,0.756478815,0.664167371,0.974163927,0.622884757,0.365427025,0,0.667930959,0.667921724,0.381875327,0.72557652,0.281432289,0.831829995,0.517892644,0.71244856,,,0,0.487953019,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994255982,0,0.755755466,0,0,0.861803437,0
0.99929028,0.33845803,,0.822870801,0.822937626,1,0.079515534,0.001948425,0.495865237,0.495865237,0.25550571,0.25550571,0.470384918,0.470392749,0.496659434,0.496782102,1,,,,0.2,,0.2,,0.171428571,,0.194444444,1,,0.026128396,0.999871426,0.999871425,1,0.774193527,0.984182277,0.331917553,0.331901182,0.753831654,0.753805019,0.664454077,0.974191095,0.623140852,0.365677626,0,0.668249344,0.668268516,0.426925092,0.75639413,0.260286727,0.821464608,0.458250497,0.664609053,,,0,0.487951423,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994255982,0,0.755763465,0,0,0.861840637,0
0.999291273,0.338464031,,0.825890049,0.825955734,1,0.079394013,0.001944704,0.494640123,0.494640123,0.255301794,0.255301794,0.489540153,0.489425982,0.498032437,0.498007968,1,,,,0.2,,0.2,,0.114285714,,0.222222222,1,,0.02607362,0.999875099,0.999871425,1,0.774193527,0.984182277,0.331234072,0.331185106,0.753607253,0.753599342,0.664425143,0.974191095,0.623199951,0.365777867,0,0.668487142,0.668516225,0.351231011,0.702515723,0.275733644,0.829108699,0.457256461,0.663580247,,,0,0.48795621,0.2,0.2,0.25,0,0,,0,1,0,0.9942655,0,0.755760265,0,0,0.861877836,0
0.999292266,0.338470032,,0.836205812,0.836016097,1,0.07943452,0.001945849,0.495558959,0.495558959,0.25550571,0.25550571,0.495474047,0.495468278,0.496794282,0.496782102,1,,,,0.2,,0.2,,0.171428571,,0.194444444,1,,0.026018843,0.999878773,0.999889793,1,0.773902914,0.984146732,0.330072156,0.330021482,0.75320333,0.753187988,0.66407531,0.974163927,0.623181482,0.365727747,0,0.668512243,0.668516225,0.356469356,0.706568833,0.232567531,0.806543342,0.490059642,0.690457819,,,0,0.487949827,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994251223,0,0.755750666,0,0,0.861915036,0
0.999293258,0.338476033,,0.839476664,0.839034205,1,0.079231984,0.001940411,0.49770291,0.49770291,0.255301794,0.255301794,0.485455315,0.485498489,0.496058745,0.496169169,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026183173,0.999876936,0.999871425,1,0.773612301,0.984146732,0.327972895,0.327962764,0.750151471,0.750102838,0.663912229,0.97413676,0.623373553,0.365928228,0,0.668477895,0.668516225,0.439497119,0.764570231,0.228405726,0.804158386,0.355864811,0.569444444,,,0,0.48795621,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994257569,0,0.755757066,0,0,0.861952236,0
0.999294251,0.338482034,,0.83482199,0.83501006,1,0.079272492,0.00194127,0.497396631,0.497396631,0.255301794,0.255301794,0.471823071,0.471903323,0.496659434,0.496782102,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.026018843,0.999875099,0.999871425,1,0.773321688,0.984111186,0.323862249,0.323845328,0.748086978,0.748046072,0.663776767,0.97413676,0.62317902,0.365727747,0,0.668547913,0.668565767,0.567312729,0.836408106,0.21744593,0.79764562,0.494035785,0.69380144,,,0,0.487951423,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.994248051,0,0.755758666,0,0,0.861989435,0
0.999295243,0.338488034,,0.831928544,0.831991952,1,0.079272492,0.00194127,0.497396631,0.497396631,0.254995922,0.254995922,0.469031361,0.46918429,0.498400206,0.498314435,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.026183173,0.999875099,0.999871425,1,0.771868622,0.98400455,0.326127498,0.326083065,0.756008348,0.755861785,0.664122655,0.974163927,0.623148239,0.365727747,0,0.668587546,0.668615308,0.390518596,0.731656184,0.201797092,0.787738878,0.429423459,0.639660494,,,0,0.487953019,0.2,0.2,0.25,0,0,,0,1,0,0.994260741,0,0.755760265,0,0,0.862026635,0
0.999296236,0.338494035,,0.830418921,0.829979879,1,0.079394013,0.001944704,0.497090352,0.497090352,0.254690049,0.254690049,0.490784942,0.490936556,0.500104201,0.500153233,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026128396,0.999873262,0.999871425,1,0.774193527,0.984182277,0.33081422,0.330827068,0.752171084,0.752159605,0.664226553,0.974191095,0.623388328,0.365978348,0,0.668615289,0.668615308,0.477998952,0.787980433,0.21386745,0.795444122,0.44333996,0.651748971,,,0,0.487957806,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994254396,0,0.755760265,0,0,0.862063835,0
0.999297229,0.338500036,,0.839099258,0.839034205,1,0.079475027,0.00194728,0.49770291,0.49770291,0.254995922,0.254995922,0.495486132,0.495468278,0.498277616,0.498314435,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.026237949,0.999875099,0.999889793,1,0.774484141,0.984217822,0.328060771,0.328052274,0.751879362,0.751748252,0.664406731,0.974191095,0.623185176,0.365727747,0,0.668672096,0.66866485,0.348088004,0.700069881,0.318249125,0.848096621,0.457256461,0.663451646,,,0,0.487948231,0.2,0.2,0.25,0,0,,0,1,0,0.994251223,0,0.755755466,0,0,0.862101034,0
0.999298221,0.338506037,,0.840357278,0.840040241,1,0.079353506,0.001944132,0.498928025,0.498928025,0.254995922,0.254995922,0.487582331,0.487613293,0.497333677,0.497395035,1,,,,0.2,,0.171428571,,0.142857143,,0.194444444,1,,0.026237949,0.999878773,0.999871425,1,0.774193527,0.984182277,0.326547351,0.326530612,0.751004196,0.750925545,0.664440925,0.974191095,0.623191332,0.365777867,0,0.668697197,0.668714392,0.380041907,0.724178896,0.247891053,0.814982419,0.430417495,0.640432099,,,0,0.487953019,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.994251223,0,0.755768265,0,0,0.862138234,0
0.999299214,0.338512038,,0.831173733,0.830985915,1,0.079312999,0.001942987,0.498928025,0.498928025,0.254893964,0.254893964,0.473998429,0.474018127,0.497799517,0.497701502,1,,,,0.2,,0.171428571,,0.114285714,,0.194444444,1,,0.025854514,0.999875099,0.999871425,1,0.773612301,0.984146732,0.327982659,0.327962764,0.748176739,0.748046072,0.663839895,0.97413676,0.623134696,0.365677626,0,0.668466005,0.668466683,0.395756941,0.735429769,0.201202549,0.787341385,0.510934394,0.707175926,,,0,0.487948231,0.2,0.2,0.25,0,0,,0,1,0,0.99425281,0,0.755755466,0,0,0.862175433,0
0.999300206,0.338518038,,0.825764247,0.825955734,1,0.079231984,0.001940411,0.498621746,0.498621746,0.254690049,0.254690049,0.468306242,0.468277946,0.499074449,0.499233834,1,,,,0.228571429,,0.171428571,,0.142857143,,0.194444444,1,,0.026183173,0.999875099,0.999871425,1,0.773902914,0.984182277,0.328588027,0.32858933,0.754078496,0.754010695,0.664255487,0.974191095,0.623181482,0.365727747,0,0.668542629,0.668565767,0.378470403,0.723130678,0.244245266,0.813025531,0.472166998,0.675797325,,,0,0.487954614,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.99425281,0,0.755760265,0,0,0.862212633,0
0.999301199,0.338524039,,0.829538307,0.828973843,1,0.079475027,0.001947566,0.497090352,0.497090352,0.254588091,0.254588091,0.485769533,0.485800604,0.500974587,0.501072633,1,,,,0.2,,0.2,,0.114285714,,0.194444444,1,,0.025744961,0.999871426,0.999871425,1,0.774193527,0.984182277,0.329662068,0.329663444,0.753091129,0.752982312,0.664242335,0.974191095,0.623180251,0.365727747,0,0.668292941,0.668318058,0.384232583,0.727253669,0.175805438,0.769484788,0.546719682,0.735082305,,,0,0.487949827,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.994249637,0,0.755752266,0,0,0.862249833,0
0.999302192,0.33853004,,0.830167317,0.829979879,1,0.079394013,0.001945276,0.497396631,0.497396631,0.254893964,0.254893964,0.495159828,0.495166163,0.499932576,0.499846767,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.025964067,0.999875099,0.999871425,1,0.774193527,0.984182277,0.327523751,0.327515217,0.744788277,0.744755245,0.66419499,0.974163927,0.623425265,0.366028468,0,0.668168757,0.668169433,0.33053955,0.68602376,0.172036256,0.76661061,0.489065606,0.689943416,,,0,0.487954614,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994260741,0,0.755752266,0,0,0.862287032,0
0.999303184,0.338536041,,0.825261039,0.824949698,1,0.079353506,0.001943273,0.498621746,0.498621746,0.255301794,0.255301794,0.488585413,0.488519637,0.49717431,0.497088569,1,,,,0.228571429,,0.2,,0.142857143,,0.222222222,1,,0.025799737,0.999876936,0.999871425,1,0.773902914,0.984146732,0.326283722,0.326262084,0.747032291,0.747017688,0.664255487,0.974191095,0.623041123,0.365577386,0,0.668074959,0.668070349,0.410162389,0.7453529,0.252445481,0.817397951,0.444333996,0.652006173,,,0,0.487951423,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994260741,0,0.755760265,0,0,0.862324232,0
0.999304177,0.338542042,,0.820732168,0.820925553,1,0.079312999,0.001942987,0.49770291,0.49770291,0.255301794,0.255301794,0.473877576,0.474018127,0.495482574,0.495556237,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.02590929,0.999873262,0.999871425,1,0.773612301,0.984146732,0.324994874,0.325008951,0.749186545,0.749074455,0.663649196,0.974109593,0.623092834,0.365627506,0,0.66777507,0.667773099,0.407543216,0.743466108,0.201853181,0.787769454,0.484095427,0.685699588,,,0,0.487946635,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994257569,0,0.755755466,0,0,0.862361431,0
0.99930517,0.338548043,,0.820480564,0.819919517,1,0.079110463,0.001936977,0.498315467,0.498315467,0.255097879,0.255097879,0.465901263,0.465861027,0.497578856,0.497701502,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026128396,0.999875099,0.999871425,1,0.772449848,0.984040095,0.321616529,0.32160759,0.748805062,0.748663102,0.663750464,0.97413676,0.623110071,0.365677626,0,0.667761859,0.667773099,0.312205343,0.670649895,0.185060127,0.776272741,0.476143141,0.679140947,,,0,0.487948231,0.2,0.2,0.25,0,0,,0,1,0,0.994248051,0,0.755747467,0,0,0.862398631,0
0.999306162,0.338554043,,0.821109574,0.820925553,1,0.079312999,0.001942414,0.497396631,0.497396631,0.254995922,0.254995922,0.481600097,0.481570997,0.499846763,0.499846767,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.02590929,0.999873262,0.999871425,1,0.772159235,0.984040095,0.327748323,0.327783745,0.749208985,0.749074455,0.66396352,0.974163927,0.623227038,0.365777867,0,0.667710336,0.667723557,0.349659508,0.701327743,0.218399444,0.798226571,0.416500994,0.62808642,,,0,0.487946635,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994257569,0,0.755761865,0,0,0.862435831,0
0.999307155,0.338560044,,0.823122405,0.822937626,1,0.079353506,0.001944132,0.497090352,0.497090352,0.254995922,0.254995922,0.495461961,0.495468278,0.499736432,0.499846767,1,,,,0.228571429,,0.2,,0.114285714,,0.222222222,1,,0.02590929,0.999871426,0.999871425,1,0.773612301,0.984146732,0.328207231,0.328231293,0.748244059,0.748251748,0.664112134,0.974163927,0.622802265,0.365326784,0,0.66767995,0.667674015,0.366946045,0.714465409,0.239679619,0.810518269,0.490059642,0.69058642,,,0,0.487953019,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994251223,0,0.755758666,0,0,0.86247303,0
0.999308147,0.338566045,,0.828783495,0.828973843,1,0.079475027,0.00194728,0.498928025,0.498928025,0.255403752,0.255403752,0.489552239,0.489425982,0.497235605,0.497395035,1,,,,0.228571429,,0.2,,0.114285714,,0.194444444,1,,0.026237949,0.999871426,0.999871425,1,0.774484141,0.984182277,0.328539207,0.328499821,0.750353432,0.750308515,0.664459338,0.974191095,0.623096528,0.365627506,0,0.667714299,0.667723557,0.390518596,0.731726066,0.221159024,0.799877695,0.408548708,0.62037037,,,0,0.487951423,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994257569,0,0.755761865,0,0,0.86251023,0
0.99930914,0.338572046,,0.836457416,0.836016097,1,0.07943452,0.001945849,0.498928025,0.498928025,0.255403752,0.255403752,0.477056015,0.477039275,0.496953649,0.497088569,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026128396,0.999878773,0.999871425,1,0.774484141,0.984217822,0.328216995,0.328231293,0.752776967,0.752776635,0.664247596,0.974191095,0.622983255,0.365527265,0,0.667701088,0.667723557,0.375327397,0.720754717,0.21836579,0.798195994,0.524850895,0.718235597,,,0,0.48795621,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994255982,0,0.755758666,0,0,0.86254743,0
0.999310133,0.338578047,,0.840357278,0.840040241,1,0.079353506,0.001944418,0.498928025,0.498928025,0.255097879,0.255097879,0.465732068,0.465861027,0.497223346,0.497088569,1,,,,0.228571429,,0.171428571,,0.142857143,,0.194444444,1,,0.02607362,0.999875099,0.999871425,1,0.773902914,0.984182277,0.32915434,0.329126387,0.747929897,0.747840395,0.664233129,0.974191095,0.623009111,0.365577386,0,0.667683914,0.667723557,0.388423258,0.73025856,0.236112358,0.808530806,0.43638171,0.645833333,,,0,0.487953019,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994259155,0,0.755763465,0,0,0.862584629,0
0.999311125,0.338584047,,0.835451,0.83501006,1,0.079272492,0.001940983,0.496171516,0.496171516,0.255097879,0.255097879,0.479702701,0.479758308,0.498718939,0.498620901,1,,,,0.228571429,,0.2,,0.114285714,,0.222222222,1,,0.026347502,0.999873262,0.999871425,1,0.773902914,0.984182277,0.328041243,0.328052274,0.751699841,0.751542575,0.66383858,0.97413676,0.622750554,0.365276664,0,0.667602005,0.667624474,0.375851231,0.721174004,0.298247779,0.839504663,0.411530815,0.623070988,,,0,0.487946635,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994254396,0,0.755760265,0,0,0.862621829,0
0.999312118,0.338590048,,0.823374009,0.822937626,1,0.079353506,0.001943273,0.495865237,0.495865237,0.255301794,0.255301794,0.495353194,0.495468278,0.497922107,0.498007968,1,,,,0.2,,0.2,,0.114285714,,0.194444444,1,,0.026292726,0.999875099,0.999871425,1,0.773902914,0.984182277,0.328832127,0.328857859,0.750914436,0.750925545,0.6639964,0.974163927,0.622889682,0.365427025,0,0.667582189,0.667574932,0.390256679,0.731516422,0.227115678,0.803393976,0.470178926,0.674382716,,,0,0.487949827,0.2,0.2,0.25,0,0,,0,1,0,0.994259155,0,0.755760265,0,0,0.862659028,0
0.99931311,0.338596049,,0.819222544,0.818913481,1,0.079394013,0.00194499,0.498621746,0.498621746,0.25550571,0.25550571,0.490615747,0.490634441,0.497431748,0.497395035,1,,,,0.2,,0.2,,0.114285714,,0.194444444,1,,0.026237949,0.999875099,0.999871425,1,0.774193527,0.984182277,0.329378912,0.329394916,0.751093957,0.751131222,0.664359385,0.974191095,0.623246737,0.365827987,0,0.667711657,0.667723557,0.329229963,0.684835779,0.319797182,0.848769301,0.439363817,0.647890947,,,0,0.487951423,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994254396,0,0.755752266,0,0,0.862696228,0
0.999314103,0.33860205,,0.825261039,0.824949698,1,0.079394013,0.001944704,0.498928025,0.498928025,0.255097879,0.255097879,0.47983564,0.479758308,0.497002685,0.497088569,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.02607362,0.999873262,0.999871425,1,0.774484141,0.984217822,0.330072156,0.330021482,0.753652133,0.753599342,0.664368591,0.974191095,0.622828121,0.365376905,0,0.667711657,0.667723557,0.385280251,0.7278826,0.209716863,0.792845131,0.415506958,0.627186214,,,0,0.48795621,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994268673,0,0.755760265,0,0,0.862733428,0
0.999315096,0.338608051,,0.818845138,0.818913481,1,0.079515534,0.001948711,0.498928025,0.498928025,0.254792007,0.254792007,0.467496525,0.467371601,0.496892354,0.496782102,1,,,,0.2,,0.2,,0.142857143,,0.222222222,1,,0.02607362,0.999876936,0.999889793,1,0.774484141,0.984217822,0.327933839,0.327962764,0.750936876,0.750925545,0.664368591,0.974191095,0.623164245,0.365727747,0,0.667699767,0.667723557,0.413043478,0.747169811,0.274050974,0.828283137,0.467196819,0.672325103,,,0,0.48795621,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.99425281,0,0.755758666,0,0,0.862770627,0
0.999316088,0.338614052,,0.817335514,0.816901408,1,0.079353506,0.001944132,0.497396631,0.497396631,0.254690049,0.254690049,0.477164783,0.477039275,0.499552548,0.4995403,1,,,,0.2,,0.2,,0.114285714,,0.222222222,1,,0.025744961,0.999878773,0.999871425,1,0.774193527,0.984182277,0.32532685,0.325277479,0.752417925,0.752365282,0.664168686,0.974163927,0.623165476,0.365727747,0,0.667693161,0.667723557,0.417757988,0.750384347,0.208516557,0.792080722,0.377733598,0.591177984,,,0,0.487957806,0.2,0.2,0.25,0,0.571428571,,0,1,0,0.994257569,0,0.755761865,0,0,0.862807827,0
0.999317081,0.338620052,,0.821738583,0.82193159,1,0.079353506,0.001943845,0.497090352,0.497090352,0.254792007,0.254792007,0.495606985,0.495770393,0.499393182,0.4995403,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026237949,0.999878773,0.999871425,1,0.773902914,0.984146732,0.328412275,0.328410311,0.752283284,0.752159605,0.663970096,0.974163927,0.622979562,0.365527265,0,0.667746005,0.667773099,0.399161865,0.737735849,0.221955488,0.800366916,0.357852883,0.57188786,,,0,0.487954614,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994248051,0,0.755761865,0,0,0.862845026,0
0.999318074,0.338626053,,0.82085797,0.820925553,1,0.079353506,0.001943273,0.498621746,0.498621746,0.255097879,0.255097879,0.493492054,0.493655589,0.497566597,0.497701502,1,,,,0.228571429,,0.2,,0.114285714,,0.194444444,1,,0.025854514,0.99988061,0.999889793,1,0.773321688,0.984111186,0.326547351,0.326530612,0.751385679,0.751336898,0.663809646,0.97413676,0.62316917,0.365727747,0,0.667863583,0.667872182,0.365374542,0.713417191,0.167459392,0.763033175,0.384691849,0.598122428,,,0,0.487953019,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994251223,0,0.755763465,0,0,0.862882226,0
0.999319066,0.338632054,,0.81582589,0.815895372,1,0.079191477,0.00193898,0.498928025,0.498928025,0.255301794,0.255301794,0.481527585,0.481570997,0.496953649,0.497088569,1,,,,0.228571429,,0.2,,0.142857143,,0.222222222,1,,0.026018843,0.99988061,0.999871425,1,0.773321688,0.984111186,0.32444809,0.324471894,0.756210309,0.756067462,0.663834634,0.97413676,0.623240581,0.365827987,0,0.668118556,0.668119891,0.316134102,0.673794549,0.193350085,0.78208225,0.42445328,0.634516461,,,0,0.487948231,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994246465,0,0.755760265,0,0,0.862919426,0
0.999320059,0.338638055,,0.81268084,0.812877264,1,0.079312999,0.001942128,0.500153139,0.500153139,0.254893964,0.254893964,0.467895341,0.467975831,0.497873071,0.498007968,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.025744961,0.999878773,0.999889793,1,0.772740461,0.984075641,0.323627913,0.323576799,0.752642327,0.752570958,0.66396089,0.974163927,0.623202413,0.365777867,0,0.668402592,0.668417141,0.342063908,0.695248078,0.194494301,0.78284666,0.460238569,0.665766461,,,0,0.487948231,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.994249637,0,0.755753866,0,0,0.862956625,0
0.999321051,0.338644056,,0.81268084,0.812877264,1,0.079353506,0.001943559,0.49770291,0.49770291,0.254690049,0.254690049,0.47461478,0.474622356,0.499368664,0.499233834,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.025799737,0.999882446,0.999871425,1,0.773321688,0.984111186,0.327279651,0.327246688,0.759396809,0.759358289,0.663921435,0.97413676,0.623287368,0.365878107,0,0.668607362,0.668615308,0.305919329,0.66512928,0.231008256,0.805656627,0.437375746,0.645961934,,,0,0.487954614,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994257569,0,0.755760265,0,0,0.862993825,0
0.999322044,0.338650056,,0.813813058,0.8138833,1,0.079394013,0.00194499,0.497090352,0.497090352,0.254792007,0.254792007,0.494857695,0.494864048,0.500729408,0.500766166,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026347502,0.999884283,0.999889793,1,0.773031075,0.984111186,0.325775994,0.325725027,0.755155622,0.755039079,0.664304148,0.974191095,0.623649347,0.366228949,0,0.668805527,0.668813475,0.380827658,0.724877708,0.258772323,0.820700199,0.447316103,0.654963992,,,0,0.487953019,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994257569,0,0.755760265,0,0,0.863031024,0
0.999323037,0.338656057,,0.815071078,0.814889336,1,0.079394013,0.00194499,0.499234303,0.499234303,0.255097879,0.255097879,0.495183999,0.495166163,0.499135743,0.499233834,1,,,,0.2,,0.2,,0.142857143,,0.194444444,1,,0.026292726,0.999878773,0.999889793,1,0.773902914,0.984146732,0.327367527,0.327336198,0.754594619,0.754422049,0.664255487,0.974191095,0.623760158,0.36637931,0,0.668781748,0.668813475,0.32006286,0.677358491,0.237189267,0.809142333,0.394632207,0.607253086,,,0,0.48795621,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994254396,0,0.755753866,0,0,0.863068224,0
0.999324029,0.338662058,,0.816077494,0.815895372,1,0.079312999,0.001942701,0.500153139,0.500153139,0.254588091,0.254588091,0.482711946,0.482779456,0.498179545,0.498314435,1,,,,0.2,,0.257142857,,0.142857143,,0.194444444,1,,0.025964067,0.999878773,0.999889793,1,0.772449848,0.984040095,0.326264194,0.326262084,0.754190696,0.754216372,0.664619788,0.974218262,0.623638266,0.366228949,0,0.668747399,0.668763934,0.376375065,0.721593291,0.185419097,0.776517352,0.451292247,0.658179012,,,0,0.487957806,0.2,0.2,0.25,0,0,,0,1,0,0.994255982,0,0.755755466,0,0,0.863105424,0
0.999325022,0.338668059,,0.81519688,0.814889336,1,0.079191477,0.001938694,0.498928025,0.498928025,0.254384176,0.254384176,0.467895341,0.467975831,0.497909848,0.498007968,1,,,,0.228571429,,0.257142857,,0.142857143,,0.194444444,1,,0.025799737,0.999878773,0.999889793,1,0.773321688,0.984111186,0.328939532,0.328947368,0.755424904,0.755450432,0.665049847,0.974245429,0.623870968,0.366479551,0,0.668757968,0.668763934,0.332111053,0.687351502,0.177241317,0.770554961,0.39860835,0.611754115,,,0,0.487946635,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994254396,0,0.755758666,0,0,0.863142623,0
0.999326014,0.33867406,,0.8164549,0.815895372,1,0.079272492,0.001941556,0.498009188,0.498009188,0.254588091,0.254588091,0.471013354,0.470996979,0.498927341,0.498927367,1,,,,0.2,,0.228571429,,0.142857143,,0.194444444,1,,0.025635408,0.999876936,0.999871425,1,0.773321688,0.984111186,0.331126668,0.331095596,0.754684379,0.754627725,0.665216873,0.974272596,0.623931298,0.366579791,0,0.66880817,0.668813475,0.309586171,0.668204053,0.277831374,0.830117719,0.445328032,0.653034979,,,0,0.487949827,0.2,0.2,0.25,0,0,,0,1,0,0.994249637,0,0.755745867,0,0,0.863179823,0
0.999327007,0.33868006,,0.816580702,0.816901408,1,0.079312999,0.001942987,0.497090352,0.497090352,0.254690049,0.254690049,0.491691341,0.4918429,0.499797727,0.499846767,1,,,,0.2,,0.2,,0.142857143,,0.222222222,1,,0.026292726,0.999876936,0.999871425,1,0.775646594,0.984288913,0.332425281,0.332438238,0.759037767,0.758946935,0.665524621,0.974299764,0.624234179,0.366880513,0,0.669150335,0.669160268,0.363541121,0.711949686,0.227934578,0.803883198,0.437375746,0.646604938,,,0,0.487945039,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.99425281,0,0.755753866,0,0,0.863217023,0
0.999328,0.338686061,,0.816329098,0.815895372,1,0.079353506,0.001943559,0.498009188,0.498009188,0.255097879,0.255097879,0.493721675,0.493655589,0.497922107,0.498007968,1,,,,0.2,,0.2,,0.142857143,,0.222222222,1,,0.026676161,0.999873262,0.999871425,1,0.77622782,0.984324459,0.331068084,0.331095596,0.755918587,0.755861785,0.665575913,0.974299764,0.624395469,0.367080994,0,0.669674811,0.669705227,0.412781561,0.74709993,0.289060397,0.835346277,0.423459245,0.63438786,,,0,0.487948231,0.2,0.2,0.25,0,0.285714286,,0,1,0,0.994251223,0,0.755760265,0,0,0.863254222,0
0.999328992,0.338692062,,0.818719336,0.818913481,1,0.07943452,0.001946135,0.498621746,0.498621746,0.254995922,0.254995922,0.483847967,0.483987915,0.497076238,0.497088569,1,,,,0.2,,0.2,,0.114285714,,0.194444444,1,,0.026183173,0.999873262,0.999871425,1,0.776518433,0.984360004,0.327943603,0.327962764,0.758566524,0.758535582,0.665786339,0.974326931,0.624418862,0.367080994,0,0.669809563,0.66980431,0.382399162,0.725856045,0.249663466,0.815930286,0.439363817,0.648533951,,,0,0.487959402,0.2,0.2,0.25,0,0.142857143,,0,1,0,0.994254396,0,0.755753866,0,0,0.863291422,0
0.999329985,0.338698063,,0.821486979,0.820925553,1,0.079475027,0.001947852,0.498928025,0.498928025,0.254893964,0.254893964,0.471327573,0.471299094,0.49788533,0.498007968,1,,,,0.228571429,,0.2,,0.142857143,,0.194444444,1,,0.026402279,0.99988061,0.999871425,1,0.774484141,0.984217822,0.326313014,0.326262084,0.755469784,0.755450432,0.665904704,0.974326931,0.624883034,0.367582197,0,0.66982938,0.669853852,0.35699319,0.70698812,0.301747734,0.841064057,0.463220676,0.668981481,,,0,0.487946635,0.2,0.2,0.25,0,0.428571429,,0,1,0,0.994251223,0,0.755753866,0,0,0.863328621,0
